,val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,Name
227,910491646,680324831,846214940,1406733610,772534913,872211632,403393412,883381377,1113744490,155941965,327892775,945083080,855856151,1458799492,861099435,1166051070,1000620102,915427731,943918696,186682674,1262678388,995473802,182066916,1209832200,811221959,914232333,326089740,Not Truck
228,305332224,597294652,1034850951,865240763,854721920,348787191,607171699,427534211,639554074,838011684,848285378,366880186,575161872,909840273,635914078,1147846052,969719905,932635577,1213955282,1116027060,877469816,989666024,884648132,784434239,1038498215,415206510,1083273162,Not Truck
229,876281855,756229863,1234986250,1075949522,1022176315,944930785,530398062,207677503,711896143,1064325263,818684420,782737875,1091979122,737239656,1220938180,1044798652,982956561,847775485,954803288,360878832,1172923650,797306921,1451029408,1232250466,826512753,777091765,650896243,Not Truck
230,714473471,1215480046,842835491,975103859,445090507,699739500,933217010,251258784,130720271,503304059,230606601,949304474,532103209,738723063,717973817,1146715118,1335956710,733809489,917799267,1282004250,1332997330,945397921,892943471,796820445,1226063390,316824975,1015583579,Not Truck
231,715587585,833195561,912091776,1283160648,784511717,451944762,1078269150,458137435,1024528644,1103149518,723339054,432634216,579289416,1141639104,1208752106,338224582,662991801,896238778,870781900,616865575,866715366,1264119036,902700450,864798181,612038124,967004280,674898304,Not Truck
232,358088704,733830171,577567492,550934657,885792748,686270142,428552744,975185217,819689930,681052760,714758647,458822520,254415690,1241793260,881557222,709160842,596393256,724345330,448371089,795079216,424814944,1001336582,946153513,771591087,901385651,1054170005,511917839,Not Truck
233,701956095,1149483964,1102585170,1367814560,391003810,624977218,985096622,796284766,438424282,1112506510,1145297752,924348679,430825877,1311898152,979272215,679972508,1007327761,744587219,1067122204,1226186782,817480711,943588812,1258247778,899768590,570395361,1031190925,981886338,Not Truck
234,422445055,1272166864,1126867568,864815537,944371201,1081001680,753338264,948655538,237909761,805256330,956215489,1496518404,1077373592,906956095,613012098,1031841399,786615242,219760013,621656022,312411885,1387819050,992340513,437813538,1329346984,997685570,243619345,615345394,Not Truck
235,19267584,1220657368,896675682,776689069,812260623,247874367,829844069,623258210,901218329,1026006611,1073713356,908429910,1126034910,1049957810,944588394,264610565,249486574,855462494,945954951,965270549,550446463,1201539232,1294059140,596263479,912593421,951601551,887932059,Not Truck
236,889126913,405179985,221587067,1144243720,641536477,646104649,579178741,1010354165,573042578,512246328,845815757,1073353805,447777871,1082751734,964969257,446637578,1261593364,252632023,1043221201,1017568300,804098568,891183067,1054767223,710741070,661683580,633262338,1185188026,Not Truck
237,1034223613,1139253556,542685968,588417466,1359468134,1081024350,906958143,495217445,1452698430,1357882336,652815810,996339620,857352699,731848744,767729291,1155272798,893705913,368896573,832959185,828010030,271231245,192051780,988115476,908041593,836392838,720926291,1135953588,Not Truck
238,197984256,997028458,559187862,1315563060,914403298,1387943502,217557943,1258862316,510920390,933365971,208251573,1174883264,612894502,352104430,808327222,432544473,889816250,481013210,1051170738,1130562702,588064260,994729131,1106776282,502222964,1000690202,770313609,525881384,Not Truck
239,448593920,1097552592,823889172,435603591,753848768,847318519,1142985442,396018523,763433048,815943747,310685748,1042865983,837084391,411204737,1261299348,641864130,1016581307,809412474,1061131098,157671505,1030808257,813636473,837598976,615951091,336954763,775206812,895414225,Not Truck
240,428474366,1093970092,1392780556,1045402297,897491925,630693305,334769033,955301451,646985177,1145601532,688133798,964895675,1078338108,854493853,848814326,466879483,1066198540,1021583419,1152380102,685611636,1429644638,1122118682,352692196,832574996,1037490449,1171438252,437286564,Not Truck
241,548077568,812317204,132246833,822111183,591578347,515483287,800235024,779904779,1135774422,988602271,618857185,670906810,738101042,1072621625,865972622,1259119430,902710348,1441911936,470628248,377064618,1134546194,484772304,671006405,779480842,891946678,457086276,923817076,Not Truck
242,374210559,439345124,1009860214,974156561,684954232,683739023,789487575,770952702,661403971,983817550,782611956,1154997090,1124904930,630043354,1259407526,1300185732,884788360,675397363,944246751,764545818,864917393,1098461212,773116176,645542530,917827747,1181484790,604477508,Not Truck
243,923598847,936762444,689775317,1130467882,859243044,926546123,1205868422,888355124,897028540,730500436,1034492530,1168712024,971975484,1382877646,1126767444,871463768,983097084,1037474337,794893580,876242726,878272370,619367223,1022594134,675726835,552955998,457212290,862666975,Not Truck
244,289865727,569803911,889473224,735228735,1230837882,1018788946,970820470,486488265,593562078,1087640076,1024238883,585078964,1066412058,1019450152,950721490,269781298,994105367,603178059,635031015,1044593790,526437184,943483119,634831984,373979804,801856035,857098013,1253788580,Not Truck
245,21823487,781370704,1306992132,876189681,270088792,948051347,1099532808,1205621416,144663346,863633901,706753150,858637799,1073314209,1183740596,1209046940,567855675,877266689,516266372,686900621,1117885834,76320759,565239351,449804776,343907794,988324553,758590270,1124204108,Not Truck
246,1027145728,947723170,713652255,864478622,398892020,860327671,1061288334,982771172,1390450778,1349419984,953999556,1062746771,146340801,741057484,1361217158,178434183,834244356,1095161122,435822040,894871069,870378343,770091404,981413062,587016994,840525194,91261239,315189898,Not Truck
247,978780159,777915147,351444017,772385938,731367087,593846049,488358278,829298384,711863411,221185223,1066596513,953938419,822788436,1102817630,965967667,940427678,624277625,1314775864,107027802,250760510,478537369,874774141,1049152508,1166970488,1157859770,436981599,1276746208,Not Truck
248,293928959,980503718,332340962,750795870,707227781,263677191,816488359,1226908326,1024603588,729635475,787017643,874219942,651318912,347171539,1215945202,724343939,285347841,922411448,1068816219,811161769,1053442567,991339073,1412912136,447585905,748075608,483498459,213996565,Not Truck
249,486866943,1282946188,610037679,1054245698,961664186,999312141,259533300,1026739828,1358336044,980590800,533605803,83250881,867725399,1011610255,643126781,902910416,1383315512,1186289254,1080794246,1113179524,718082107,800099915,412788572,229972351,488933437,858595140,785758311,Not Truck
250,595001343,871408409,1024632629,696972873,930817865,1218146480,1432752690,743379206,1163994864,942895068,862957826,1294821612,1006921159,941431536,1263220056,714877655,1100301488,961029270,423313343,1259875848,969629117,1212058294,990506720,1145484958,1126851482,818006740,1294165878,Not Truck
251,353239039,594800988,738122825,826252632,878985120,612586669,946766870,829345959,838411866,380147303,419529079,1199492464,886116070,1041291436,1056923346,913971287,1074656896,482886997,1276278900,1188699632,987887342,599526906,536407262,1043108877,1032487474,814300893,692037884,Not Truck
252,726728702,847966355,432952702,454013525,408491697,454316223,288491939,763272473,492031375,482582870,547099554,436503638,318300478,297846624,16084515,350817125,323938988,130105021,229540773,461638096,279475907,19402640,353465993,260111690,183176971,124891714,78008365,Not Truck
253,1051066369,781556085,1235611660,201363959,870139160,1422597250,821882918,762157110,878006562,946613138,1132666140,1338455786,599696431,1066676875,1276770628,432136480,691282081,800813511,1057927019,1016243477,987062829,1064382050,1074489038,659023932,399590313,1138820628,997903010,Not Truck
254,675938303,335107497,436732118,75644230,1163541172,755912985,966226218,1061974521,738807496,850625966,1384273492,1044847190,1132938306,754613022,712893379,1268055828,799471056,1199485896,1097907148,735024098,948271618,862696833,781207225,817413313,924050706,645878091,1105753770,Not Truck
255,817954817,1256252406,1201153726,1386835342,879973272,473595546,1260089764,831704612,769559953,737652765,526029601,960177526,469324081,959548464,1132246596,809923374,1166063906,890739158,850461884,530164881,531762519,1062069208,645279166,1334700302,1043949211,997130281,1065263973,Not Truck
256,926679039,456064311,833055716,1008389310,840322014,914369224,1031718509,201949037,981355471,1300338416,704500223,1023104050,886066554,828561120,1032981088,1047844376,1219046830,997750938,838990005,775645519,404405503,477233715,915244852,497164553,464072748,147396452,115846656,Not Truck
257,492371968,1311840436,1317569590,416469492,701062677,334816102,569633557,199586963,828944241,528592509,836532149,997956457,857356615,1026878697,1121442576,1052858781,993725841,498172704,991894597,1045711025,779196069,581425557,898841608,1279235222,1113836284,750432240,1271897292,Not Truck
258,572260351,391813370,615033441,198792769,760317769,862531213,848083908,198509225,528848194,977731100,789467287,573659522,170037044,1042005719,755471574,1004524442,535158146,615746562,211921070,280247350,410834541,406136045,373244968,694253598,194443942,124963035,351711861,Not Truck
259,932052991,1005003101,245527643,863801583,613474528,638323947,843894435,986178039,781019472,1357732410,980845364,1049441089,767169599,739864883,531393781,975961768,501785207,1231155380,1067930261,539102337,1055619701,666268047,38814384,910557381,506853053,1166683684,243718065,Not Truck
260,329973759,931138170,719292248,853600878,653219109,1297001448,613422713,854852007,711956401,967957096,977302145,162818563,1031145536,676981476,1038523499,583304538,1111016226,829528168,527829111,527441910,33607797,1314163486,1385165938,506799691,1282068496,503689580,685299036,Not Truck
261,184942591,563631559,362282886,929022002,520861982,1064682419,376217540,1156349864,418658563,611924298,614796338,899699099,1338744710,856453595,1183017486,1281313420,478591898,981781153,941929511,474624878,866568027,489222726,726370192,901021065,448869733,702354219,442501425,Not Truck
262,152961024,358414104,954386530,1133457824,1131346042,1069859963,1044109366,1140945176,541036420,1033683142,991862696,884557649,770264069,992028838,934512933,1218975624,956777245,769755601,721299437,952805617,89813280,1151497238,1178061140,1206864760,840232571,399193777,471561503,Not Truck
263,592248832,205479424,701466938,931291254,1320730406,598107916,660392461,635833550,977984906,659600155,966713514,1154479650,983553635,1087115246,686031058,431593117,1055716460,947992863,990603300,1229807634,1129966414,921318379,1242222464,376968537,820271420,657574481,411901776,Not Truck
264,413859840,1323063890,262599570,78521003,700243779,1121055996,1170946124,180426374,641890958,256330021,970266778,921508963,331708064,301664240,1067888991,1169561434,650755719,986087007,1137102090,974368844,668388262,610369332,397782846,1019963918,153254790,593003590,680738031,Not Truck
265,800849918,436134237,98185286,320637430,283400624,227911180,612048631,207760159,185002353,237007766,519052477,611691143,580664738,1067129577,489218608,311949019,275864463,523329605,1210952404,628558239,519954687,171957722,335146657,150895177,295172696,174494014,372890093,Not Truck
266,684130305,504477533,146198441,508198042,1007939385,584537001,438859784,514436519,495331592,361498875,1031037792,460718688,145177128,438519414,442057913,381977446,328091524,215161255,214000956,204389060,87450431,323579777,355053344,66006953,140254596,191436999,228438840,Not Truck
267,427950080,383877359,740083767,362785785,904153148,483244873,1011945630,1446285160,941266892,801497887,886679777,1065826796,656067363,773913113,994293138,1035949039,1123309732,492790818,1064560241,409278277,1012769576,544391499,950405242,776197805,445167258,1158529142,917873591,Not Truck
268,139919359,783564514,764909763,1244209928,1353377950,1317433454,436669727,328013535,306484073,580981368,932653348,921760138,877085869,785755001,985003412,719572921,580989733,886174121,210651355,846671622,146853761,1115086186,945514346,597010747,1152109478,425640112,1382801816,Not Truck
269,851574784,802361474,955682484,424617946,860053194,566248068,748295721,1220620916,1084256096,1007068796,898362561,904795293,94466103,1078658124,784303989,478601105,892679689,1003706625,1004470384,987177791,1020855422,1087287308,908141308,1037437241,770588881,275857294,135456816,Not Truck
270,202899455,577507988,1075133346,689458501,245888495,953112524,635151857,522237466,1202305196,193115582,1076555592,897709597,1419917030,1043258440,360632183,563472912,828326074,1392051532,385579848,101979838,230498464,1308707572,492826643,1022831153,1191324804,1257263030,262871799,Not Truck
271,401735679,1128565252,813502918,808695994,896442479,155193018,477781216,639785332,1436058886,660716136,1010612039,461365407,694919106,257752866,730749913,887523668,220883539,1000858088,981445917,97570845,414695309,787817856,714879196,1053621749,1055732687,1101724578,981832341,Not Truck
272,940048381,1326918984,880395110,1115175596,249707777,968484407,383880665,693721081,1017689941,1068163628,624174226,1084492214,831789849,898180662,403607551,614906774,631106685,849940664,1189715380,897505244,509861102,632036118,1037954831,1078133848,1011750852,703373291,967858152,Not Truck
273,524812286,838876540,839679286,517150271,1204525402,811778312,1069119228,977298741,1332829796,967857489,487549299,975351222,863694869,1142098484,981267624,838994657,1057106332,305959299,1231724550,719879884,1039618085,919172982,1420151242,668266129,452484472,1089105096,1056369476,Not Truck
274,11141119,1120815786,1005842293,797164981,645662696,420221067,1069588127,760167177,1231940736,541287408,997904292,796251748,925405145,426974772,1405422488,619642022,1191162168,1099084786,428832894,1108291904,1134635376,1222742216,1005844835,776211412,1110497800,1178599102,1119305074,Not Truck
275,14221311,1190004966,1025839135,1089684510,1057310783,879953004,800119153,387430515,78243657,955850978,351317661,1049204848,1062908794,1178456436,316929690,1083167918,1195875574,442369517,1198695638,736911123,606730253,256330376,907594821,1252182546,1007586777,978205613,890009722,Not Truck
276,1013055489,308786862,274712450,81772844,991978425,1009021913,571981320,1142341150,807900331,1212654890,769640649,796221036,1242328038,1008218229,925297485,566849027,704391924,1073086305,429555013,1023183744,523379290,988514227,696047234,833848458,1267815776,1418721902,552263129,Not Truck
277,280100864,773220412,603335679,845633723,766879925,287970508,1014432781,698326809,717834161,1056644886,804341498,1278736434,1130654930,217871876,1129791510,573591851,889433048,210970980,1255059244,475660515,331521099,1346813282,1096749562,733237796,1210867980,1012613157,306936990,Not Truck
278,754843646,449886792,542387412,1129031914,788390409,742774210,1285279322,1204561158,851682226,1312400008,568637046,986531584,1119677198,458542897,916348840,369964399,876998493,1128530848,1091523896,1348924214,1212288794,1009335181,635006794,931814116,1013714838,637423385,1162129352,Not Truck
279,769851392,621604889,1117917590,608535909,1232267516,548014764,1016615930,1071762175,702077891,1014549333,630390664,1248815724,813584722,1182331722,1445377316,558082563,339555793,901386023,944108371,1147597654,852187399,637306942,959326727,630507453,569979434,1099874926,1269719854,Not Truck
280,545587200,264871829,639096081,990498418,917675348,1223161574,1162612042,1002340253,1053696346,671630612,991342354,571546459,1154863280,306687677,1013786801,901047459,737289483,1277148070,958338462,624854875,1002610392,1057469826,478857670,833105976,721514072,974648690,748794352,Not Truck
281,529137664,1134771814,1092598302,1159977176,1169871526,1408927994,1357926796,934928490,1041318132,1133445334,905662149,686980385,776828597,386053958,1065343481,213771510,100793473,521022308,681447632,673158016,429835806,1345599910,848693521,549464095,435398571,903763868,381897568,Not Truck
282,195493887,593951833,997960983,456853938,1241847428,1013384868,1067616151,993281444,652429032,627221270,769065210,1277712142,1012318474,904208776,1017002659,1030967803,1190112566,906633182,419570815,835440734,1322959420,890677251,698038096,819943447,984354748,915645045,570395805,Not Truck
283,953483264,883473632,587248887,794207556,632547931,677574070,828319297,661262402,807448050,911477146,898084290,1277319584,138189085,937086823,1161847150,620143385,1061764029,710134569,445789432,1188968094,401568709,501496404,1196070296,833807751,634796816,640325787,1028968961,Not Truck
284,186318848,348496293,652928705,885224514,928391647,677400876,544840099,134017178,956396593,731411213,1136613030,825098233,970305160,1377074142,500354115,1078791944,1252749040,869477436,233802745,793035492,1287552754,857099238,828113732,364024624,840060400,1143451054,746889511,Not Truck
285,420020223,1006997654,1032940475,295171593,1049390449,927899235,1395535240,325124538,216211274,910007871,634318578,713749357,751363904,1232610132,727452208,1124287404,583056052,457856488,546420097,932265230,977556245,1286729314,538909455,993176803,1148926376,850695657,1225173526,Not Truck
286,852099071,609769299,728163504,1235075360,970994886,705629586,1294883472,643051263,813614713,77052668,831263591,1105360528,920739528,403843491,1272173748,759514337,1043704193,311738267,959649857,876910967,801999407,1064358128,530551301,839881896,782980452,469349578,1156556754,Not Truck
287,283967487,1037097093,751458528,1082613734,1233166656,634888977,300297794,731593692,938797431,1102925012,1050468068,1041502218,993995011,472206529,943776256,354664840,621245031,588942955,1382369852,1053489075,610592326,1036589603,1040142777,883991251,934711744,855114598,1244793934,Not Truck
288,494141440,997744336,677634546,1020948549,334304316,413397724,615674281,389727367,432582410,1233746306,1026329115,715919076,811336181,750848513,650351429,931182034,513126406,655327545,528991115,908831798,631181616,1207477952,1014529104,963139888,798616096,493947598,402590515,Not Truck
289,239337472,799053323,877232103,447711731,859643945,620465603,814339356,944958776,860558748,1024662926,921343797,952619705,992753042,565234105,1262667828,988341185,369482607,1048355729,1349070734,1093218686,1320637986,956597154,1067141266,1121307424,881200390,605501508,708448801,Not Truck
290,6422527,956407215,221609375,570411042,996007467,718496345,354061719,990550639,1195044572,1262286884,557131215,1117889340,280155308,634818821,998934551,1204673106,780018348,866922872,970817712,1074392494,924325322,1061799072,1026449503,957193430,738324965,651441899,1161224660,Not Truck
291,37027840,999218098,1021213819,514563041,537516647,290835329,1302607244,279502626,749202073,274902120,517364938,1042443045,1145457190,1057746444,1017986097,1103708176,537718971,646032141,937782450,933224504,811469172,1015365127,762775511,628920616,1106466628,938709239,686338899,Not Truck
292,1039794174,288896113,605761045,436858640,405584257,787835306,314941756,644263141,953619946,867989034,712168492,963280150,916242233,326380561,1022935311,802975647,837001518,199660487,1098712918,709829220,499764916,986293612,828440367,574538269,367315018,194224253,246880919,Not Truck
293,1027211261,1025256079,1225558426,683679324,1168286058,850785549,599334447,463037216,1131466672,957831223,1091774406,655995443,634264680,1331369508,1209795622,906645389,913961875,722861347,726230402,843835039,939193801,844047993,612064105,540898617,811334308,647867632,251027514,Not Truck
294,727121920,824707920,654080999,1170081860,527841401,701538515,460369665,1250667466,328200682,945545106,1338578458,783008338,849539752,1485394520,895734617,780223349,876364226,1176982426,1058671927,998450182,326812139,779653275,1080525636,570369266,843001625,581490035,978056697,Not Truck
295,763559935,1250912616,571215491,834735029,213234536,787286948,745334432,632322087,1010955826,1072992461,382231605,1053443735,1456055146,1055473655,1384445796,1185766296,1029776686,1018950737,831277146,673579118,1026219805,688644527,339457394,843188916,870930288,461860873,867607409,Not Truck
296,752025599,497237052,570755484,544641935,347160825,722023075,846964889,1001146746,583867933,877269737,1081522128,691899502,949223316,928224595,1110585858,556485816,1271426048,1135498966,259625199,867258875,460910382,1177786502,76176614,881700791,539075770,1331366526,1320200066,Not Truck
297,29491199,1260692264,796250162,949751537,577894961,1082352934,807993675,1069386764,595612229,822991182,473540396,1301904102,1045599981,343881915,1070693837,951902518,1379304682,331965697,1089889428,1434455390,842960959,145591258,457769272,1245970682,734797087,964604403,313019674,Not Truck
298,27262975,869874153,1139533364,1027940200,851772412,726710499,421429957,731927477,1203241956,692431001,320016475,941727016,974915424,1035040131,1052581048,1009428015,427783241,921449751,971837653,636720147,1081383948,1252722960,1198832876,1171763692,657174726,773922005,54509801,Not Truck
299,277807104,944418336,1157806168,1106496988,1095015762,748833401,933981700,474751745,974443816,648699838,751924676,253352084,1442842358,977307091,806293142,1275639752,903814777,854702796,948359953,1042940121,1068580694,1081641976,843442040,761270994,865227678,1089007156,1089657578,Not Truck
300,743374848,691864694,1305723358,250491525,642556794,684075681,1083748942,441403253,366825133,1396453254,1220357174,1015440487,759671876,996092995,637417298,694589845,337699005,176653780,475490866,1345537948,337136915,952473077,1061121984,993980869,281478477,748298320,1095441454,Not Truck
301,819331072,103063325,557842958,1003948385,196665854,1127390124,409118042,800513880,509428798,1072730307,670439057,1001279218,156921145,1284955654,781863632,747374943,518475422,1345075954,1374164744,994706992,767100429,954817354,1103486400,1219865142,877049415,385559892,711639191,Not Truck
302,363266048,758289563,836684244,880622849,985430016,1104155496,805929972,833089964,737402115,354550932,1112296486,969104284,1190202408,1148554876,835000822,839906822,888110292,1005185269,1315784332,987321016,888570011,473301563,1154864112,1259693174,448126290,977365753,1000843060,Not Truck
303,438632447,913322959,1020794384,1289710776,1174951874,1274034796,833523090,1017579370,697428475,413478619,1006104424,472732321,1202700700,629882277,725810266,1021885187,748677838,938773240,208836014,278069004,538874637,928429661,627103251,530093360,832973002,848176272,1075028724,Not Truck
304,460849152,293621342,786734335,1001876099,338154878,869026653,650715539,1194308402,1017483544,817879299,566770390,729070640,1035887431,653905115,668122225,517446228,359430606,1125974942,1058528225,1026700038,266605485,883528250,618170838,876187883,686228635,943668460,676228311,Not Truck
305,450297855,771422255,862763111,503235463,310132676,473061007,896613926,1052829289,780620245,1443154202,298541110,363632299,1171291286,1048493425,1039768812,479896107,558947627,916503128,758217209,1039670420,1278815478,837289208,1198977000,1148325296,1044374827,899934327,772823599,Not Truck
306,302448640,918006635,845405435,829859518,419574653,613821671,949372493,369033079,1151284582,1166210746,991957342,708507674,526822617,568779566,1171886230,656248187,1413959746,634575509,161643258,779334136,528478219,999294294,1111935306,1082773968,711870771,841569822,789920301,Not Truck
307,263585791,218841087,506887994,1040507391,673346075,441682057,1102563486,1208717616,1080739756,392543462,439822080,1271903334,1346513438,1004082628,1064757794,502766758,737839910,497340520,805958794,357271059,1026016504,1256835852,1175650132,155505328,922467278,702651456,520217946,Not Truck
308,903151615,1103721626,872440865,435583572,606569562,1246368354,524076632,154999567,988405058,864578492,933740771,470800547,1115738290,980868681,512010873,1243043248,739757100,992890683,1015514449,765581616,758056072,343862027,1054352553,494935832,426643972,77441176,680470762,Not Truck
309,155910143,673352538,746191262,412717007,925888276,612440991,1057719720,1272247346,1192473512,560369148,1350226776,236303473,962739989,968144392,1054749061,544410384,981608185,1279550842,603970044,744999655,798105919,982134530,1091694748,1042713171,344768667,1210617634,1123169852,Not Truck
310,1028259841,905964398,574362121,177091477,355592807,1358750634,109349904,628066846,1220377536,717654494,960935757,995199823,1092821280,642803285,935742181,586050492,1352102862,959564920,824068426,1150468460,683165314,1254248546,812540534,464352801,604326535,788251336,904023327,Not Truck
311,270073856,821110888,774215766,833123446,176261225,1081257024,687947162,892988240,526204873,796570772,1128333712,315131765,817883981,1224546388,390640075,655155546,1073616262,947894512,1399249886,1239576816,651290174,898153099,774837920,783670054,332386426,372255342,797253038,Not Truck
312,299237376,935231198,339673097,654949259,290962160,710500801,169514676,1072437099,892697860,661974447,567286305,197548333,624188747,606372972,371654699,1032548999,559683432,781356955,625120361,605264626,784943434,936178926,320278411,681626441,405698340,408685927,348393000,Not Truck
313,338034688,755757777,536553935,953521296,761667099,242889395,689537927,1040882929,620515834,616885880,200824285,318273727,434425995,605381185,354322685,892201044,200834165,913317610,188321718,531593401,568830487,757583913,770882554,1069889193,954708881,447922445,1069383326,Not Truck
314,635830271,662271009,967777153,806536293,471439307,636521530,638966003,1438883802,860208254,834816883,1024419665,276181351,905419357,985960592,1072317850,591573571,804432458,1218434296,1099791438,920610466,861190039,833695499,628094908,501865618,578852884,677020670,904552417,Not Truck
315,548274176,447710340,774591777,1052230000,956342980,1134192098,1067265084,789338255,217841530,990842013,863037261,855648137,1225766270,949807979,619080615,538510222,1107121588,427162371,871801579,1106131154,1081758748,1037424303,570257435,777694356,1058776004,979787971,1137239200,Not Truck
316,752418815,702598091,887655892,673547125,852035238,764414822,1220166912,1203339258,400678249,105723848,341244711,621718936,1298978396,837999833,1055094956,825536350,341564173,786084891,812523643,1209792082,601098071,1349825314,1109032564,819748455,981167595,722175911,914777537,Not Truck
317,189988863,988820793,496560070,560105844,632003751,986831878,640010807,768725258,194125209,894343958,938374920,562801870,229960926,873500020,901161838,768987686,255402843,431305916,1030278285,1317771666,500434176,986708391,647289683,742665419,925930293,1083504868,1126048364,Not Truck
318,382205951,552367350,598712846,927132749,961784307,605429886,1059641990,667815849,950113645,900935513,500307938,1365365136,226875078,1005713803,170020891,154296832,1039720024,101963864,57300111,722122941,753182984,1215185582,356076149,737178140,1259192978,1263733436,470263195,Not Truck
319,312147968,896045348,962372801,1056655369,706500520,1177158444,1041139590,204264142,1305175118,848004399,941476119,863056651,1028695746,898381450,672127829,1167726656,796976056,902513311,651569922,431960152,480318405,1043306052,1102876514,825794715,436915888,1046993683,1002067764,Not Truck
320,96206847,1304802794,591958852,974068193,978406287,939290906,1066116983,1265020088,438334009,708089146,565091261,1076173908,798956652,1002884127,924689862,1093683830,831738330,982744605,782330680,911698522,756185218,377282408,816778456,385663562,258418407,1024188224,744370492,Not Truck
321,659292160,602811562,569779784,497001994,249792082,534840685,159333260,414337051,688787388,1115738458,539123679,500491784,249904073,915901554,318920993,343038599,634805117,1082559446,459443690,863141255,671794043,1159670448,431796595,1076093338,619262676,1201134892,714966424,Not Truck
322,556990464,223945962,533704947,456893026,477635276,412860326,974776539,872090730,826625281,1037951478,865140949,1327938024,706143400,633262618,1055381379,664345961,402067889,403877552,704820727,1049490809,658020577,278874492,880713214,1152646354,879801457,1377898386,850681065,Not Truck
323,229638143,742511047,293014875,482768754,605317070,201057468,240390068,56287717,1214603226,73853576,331841285,227262269,189616833,350876845,270505025,457528354,527525759,159878467,596863856,492429557,613152864,549299237,238072710,73743857,300197335,134388443,462142681,Not Truck
324,999161854,536587438,397387215,661875668,660691986,599086788,211047874,420840369,1088064910,980290378,160637198,291338778,366135150,801222495,391245025,757477819,1021790957,650579985,597587233,545924163,411636814,761692987,245719949,401416960,392381190,223541499,546239041,Not Truck
325,378863616,1301063248,382312887,1010998454,870151164,670867269,459087003,511197359,1115417276,590671404,1023799644,615821215,1066710816,1072131069,1154076396,542065377,804733991,656094584,384482098,903008110,633643022,1234734980,277125243,1174878670,206945717,128040782,307255354,Not Truck
326,490209279,669911760,476556300,163020164,105986544,95494239,163305849,173525900,168379343,117977205,71505557,111933339,50319998,81591556,33488831,129256066,133744710,149047847,48681515,129060735,88800639,91653214,52403705,53614156,81240284,51428266,71619289,Not Truck
327,296353791,602712340,256094370,635055602,366914405,1005846357,1193698856,951754703,1418207588,662635525,981904198,913365978,911751202,1211881928,1190079996,1146377524,520245565,1068393753,444391949,973219081,794190586,949802085,946745196,894407370,369989456,211324396,1066743669,Not Truck
328,899940351,429058428,925767863,802499335,1036846777,803365983,512574238,487241468,234078491,343638370,1136170800,783811700,369431494,940849103,812661548,1220235784,824222945,1181804556,866329487,918249983,161764800,941271046,999473240,524554742,657330620,673612805,280094688,Not Truck
329,577306623,1054653240,248039752,622204872,839029445,578841350,340325047,448500046,1006766485,1007934897,827639936,847556115,1145615110,779829938,1112074302,819387262,998530805,767370422,1233439048,917906249,1200775424,895103686,1225825186,769990804,528626941,1112514832,1285405272,Not Truck
330,607780864,683864572,299879430,960956333,579015099,1080644506,1197918256,1199267890,654746127,561293678,997586420,994733448,1130129770,567782969,1021443058,1057842189,1071601190,457061471,1089352652,706028147,235599313,976043392,846184302,829825846,1094132738,461061158,589375137,Not Truck
331,767295487,515910264,980289745,642410022,1152202504,801021281,907946008,1142518818,879204622,394401201,813498999,327767301,510400730,930534473,865880462,1058375417,385953608,702169742,1034900349,1373546454,1131708192,487109822,818926559,1332989012,377916419,567762544,127378181,Not Truck
332,75431936,1161856790,1045881134,486622664,873721951,1193742228,883880906,1148483052,878730603,964169238,291244550,595298527,963295724,1410697210,1037530936,285212807,962047198,483355370,877588559,393817321,687341769,645669528,882887971,1304762076,1282558914,1176064988,1136464034,Not Truck
333,987496448,1017178198,1038695414,1181918980,639847684,620871820,650637594,458450860,880745323,856275316,1240447516,1252326470,955674864,704760603,141831548,527389356,695999059,292842004,903184717,1107681226,1087261114,1072697865,662132530,980280366,598586548,1046160241,1205420918,Not Truck
334,876281855,1092342310,985423726,843658403,823072519,1071754434,112530588,826763155,1064189291,1366124456,131143455,813658080,488465850,491448493,1083333028,1130451988,1046449505,505133534,966011184,800291114,1348258216,1388183642,701036986,1218998808,885183132,587216326,880706519,Not Truck
335,482541566,961680688,920033627,1375576332,702962142,424294424,739003781,872508791,1165385946,504983588,635075424,376242618,784145097,431261311,910062214,854399587,908034306,717256795,48146150,599823510,300122779,749958284,840467580,1132336450,1112590926,1260318118,640013411,Not Truck
336,601358336,230520232,730445491,528471715,1014862853,1202706384,708507410,1018309306,1035252600,983735782,1304506464,1058685861,839049817,618584249,1065662733,927415145,407308751,1138216936,752358251,937216289,398896972,1286558792,1436168922,841626623,958798570,377069056,839835838,Not Truck
337,558628863,854407577,579671728,509908378,416029925,758096830,957492639,1039971499,718551288,948687971,875943131,316547129,287115773,920334166,1192755066,739526191,1176011984,1298251012,1093635618,415814219,446946183,1071085997,599887209,1146819110,983179531,864722465,1143440694,Not Truck
338,744554495,1099121840,1000141330,459640480,653394980,1160127334,1043440206,993825028,717597129,798454768,968516646,1009578406,649938010,889450228,1025172618,704809416,183667051,673602492,655367974,478810014,1167031892,1110216032,718355339,1027368808,475639632,765809414,695847264,Not Truck
