,val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,Name
203,3.018729,34.284271,21.330217,12.757913,23.247269,8.349442,22.516531,32.040512,17.168478,39.517765,15.223145,17.052191,30.354841,48.884369,30.733671,22.793819,49.744617,75.510353,61.896004,131.32515,171.345856,243.593582,128.807037,159.893707,279.177734,145.407715,Truck
204,9.220278,51.357643,19.005579,48.204475,39.181339,25.065569,12.616601,39.811562,18.925306,17.067179,19.131516,7.298,7.322655,38.355804,50.36092,9.103249,30.225744,126.026817,149.317657,28.719952,231.980362,362.601257,129.582199,184.876602,50.719654,130.190186,Truck
205,67.052406,14.131149,35.153713,23.522671,8.901423,2.319584,15.402177,16.165722,3.384128,24.58573,20.777084,7.99252,14.130843,39.860802,23.306009,47.614803,33.903694,78.492249,29.546286,116.484756,52.722542,64.803764,74.660835,134.231628,88.448471,74.672836,Truck
206,7.266009,21.379591,41.180573,28.073523,16.976225,23.778683,36.542713,30.08576,24.670891,77.901825,54.07663,68.273262,50.105198,39.246151,59.22039,39.007118,139.227097,169.034103,354.872711,337.135742,133.061783,162.514664,58.206406,29.773943,17.892008,2.422847,Truck
207,164.306122,14.658278,9.340635,5.744774,5.024975,18.737646,26.202049,12.012611,6.199744,13.539333,15.727305,16.253239,10.484238,5.633683,8.478758,30.010515,33.999454,60.863792,135.462479,39.669716,59.306602,80.096252,75.584045,68.854919,14.921816,30.989298,Truck
208,18.095602,5.136694,3.253111,3.501317,3.015437,4.781058,4.203056,3.97318,5.036394,1.181168,4.115157,8.078249,7.516707,4.184807,3.785874,16.22863,45.989983,34.244564,68.282784,61.840496,13.734612,27.11581,85.224266,46.44215,70.448563,62.72023,Truck
209,9.009287,24.434875,26.939346,30.315287,33.71616,14.553958,24.90028,31.078402,21.495638,30.237986,23.649221,16.40951,82.205826,25.207575,60.380852,99.84034,45.76302,144.762466,200.44281,206.742416,151.437286,235.719696,58.072334,170.919189,60.648468,94.761726,Truck
210,8.70564,11.66975,11.20742,26.122442,16.89255,25.895115,6.822529,16.0179,19.764391,32.838524,38.472443,28.641672,10.919001,28.843531,29.449312,29.30448,60.269733,99.623352,69.945702,53.79393,72.324913,55.526474,327.066803,47.075886,64.50898,152.771088,Truck
211,3.865214,4.391699,15.844816,15.658842,15.772983,12.215981,10.023967,18.88129,21.423449,46.911232,28.813623,17.629391,15.972465,4.123519,12.411421,87.615067,44.257679,95.948441,110.896034,181.13533,334.559631,185.900482,143.246033,92.585335,22.236286,43.348049,Truck
212,15.779705,14.099902,18.763006,9.156563,13.751209,8.863194,12.029685,10.862328,9.770655,12.468197,5.042859,14.590436,1.854966,13.770972,9.762794,5.639793,16.790623,43.48159,77.968956,136.801041,126.894455,67.198891,59.821487,36.724457,48.626003,28.868937,Truck
213,28.641729,13.358489,16.875235,6.383383,3.749186,7.358056,12.664783,21.435225,21.905781,26.138931,12.095343,35.012398,23.155581,38.346939,71.406898,33.703064,56.288528,110.690819,163.116211,155.669708,57.703636,23.448074,88.377525,105.8946,64.669281,28.31571,Truck
214,19.75997,15.628158,20.759514,13.363121,15.588923,26.195602,36.064987,10.098428,33.431606,27.71241,70.624741,53.189064,52.527294,143.876648,73.792435,120.045204,104.757118,23.334358,70.440544,157.530853,132.926239,64.009819,39.77713,49.963589,17.507923,57.611202,Truck
215,23.861792,7.332204,3.350963,2.477049,6.585172,8.627687,2.3125,3.237975,8.169516,9.192932,8.758069,7.389959,7.863771,12.154203,14.018468,14.55758,16.812088,19.521294,34.589458,53.300358,43.966644,25.090029,33.535019,77.603241,71.566086,87.152306,Truck
216,23.385988,5.976528,2.390933,3.245641,3.202057,4.767239,2.200667,6.394468,3.719294,3.990512,1.844419,2.81035,10.909847,17.650263,10.866839,11.265635,9.878786,8.181331,66.376183,41.927372,102.64537,3.452384,74.272934,24.195963,13.696524,24.166243,Truck
217,2.735356,3.375458,3.599472,4.301698,2.383548,13.030748,7.748296,8.580643,12.181343,9.830566,2.061742,18.220554,22.142832,18.170584,17.29792,22.279074,70.931023,73.343307,16.30464,79.412888,5.553365,87.871895,78.007744,83.353874,35.840019,38.44648,Truck
218,9.895264,7.502697,16.294758,7.879807,11.745384,15.629643,10.835177,9.820084,6.3746,6.101169,10.782339,8.452387,32.826748,30.689724,42.698437,58.580688,25.698038,51.355717,109.487068,30.099897,112.362343,28.63615,114.906303,103.78138,109.814232,21.645847,Truck
219,17.904554,8.587061,7.420699,8.36021,8.6443,7.113341,4.681821,2.182611,5.213492,7.002062,6.374043,8.588441,15.493574,19.29631,15.094724,9.71599,31.983961,54.024105,67.243988,62.779209,47.685902,41.765011,58.507473,67.092918,61.857475,41.232929,Truck
220,12.805391,10.885569,3.861577,9.53354,3.586019,10.494669,7.694028,6.071054,11.881543,5.969404,16.589338,4.818489,31.13805,29.002811,42.209393,30.095366,28.397253,69.788261,48.393135,51.609596,37.722401,131.401321,75.050995,69.12809,76.87236,83.457703,Truck
221,227.123901,34.643074,12.317184,16.650036,2.217009,12.580938,16.25494,17.78941,7.250254,21.625532,31.69754,24.579853,10.898599,26.999201,27.480196,40.155479,13.540253,49.988876,64.185211,49.236908,24.297052,53.526512,64.222511,9.688475,33.994045,39.701645,Truck
222,7.698127,9.174998,1.616167,9.712233,8.51708,17.722164,5.129204,8.767723,11.713848,20.009178,23.822639,15.631005,10.899239,54.093212,20.936357,49.466969,27.827353,21.889208,27.645443,7.66035,89.845291,107.121407,75.036453,119.241158,110.43232,94.580238,Truck
223,150.034027,9.003395,8.223917,6.921598,9.030559,1.812303,2.182852,5.921331,2.674481,2.039094,9.516,5.447155,20.644184,22.716463,9.774864,25.346289,27.043289,71.939423,44.288673,35.388893,53.678551,30.130308,48.445015,63.23415,88.342628,36.002327,Truck
224,5.999856,10.365378,2.843783,13.322515,7.410704,5.248684,26.855694,15.676698,18.855707,15.770991,7.556057,13.768013,54.749622,21.81566,52.428181,39.826359,113.655479,5.69307,25.853682,91.82795,27.355545,95.387589,27.419065,75.107117,98.050331,67.007103,Truck
225,117.224785,18.099894,18.481192,20.96743,8.04249,18.472519,3.184056,17.234879,7.452203,9.660599,8.065047,21.92885,16.791103,35.603985,29.182064,26.279182,20.37859,76.832123,55.903538,111.59906,45.618263,72.41452,34.832027,8.021616,7.645163,30.649353,Truck
226,19.420809,10.959344,10.81542,15.148862,6.439667,21.743176,9.772644,15.23514,12.64489,20.469532,13.571203,13.980947,35.968269,27.239336,19.232492,26.987144,9.883976,40.59779,173.991348,81.938194,139.880188,36.174793,101.934723,29.865112,80.980408,69.881516,Truck
227,10.268761,9.99479,7.610116,9.176904,3.929792,12.216637,3.895732,16.924168,5.673919,18.049236,4.012015,15.97651,8.529206,19.63203,12.580073,35.137146,15.339826,24.640224,30.00909,8.797712,17.757895,24.779814,31.119713,20.846661,33.020634,27.263037,Truck
228,11.91046,36.719387,26.590055,9.250296,29.794508,7.898102,16.574383,31.9398,8.198413,34.285625,15.647873,7.247756,32.843105,34.070564,13.681032,72.064018,21.825254,40.427948,158.519943,79.758621,232.882019,33.578899,109.716156,30.312641,47.481129,68.792892,Truck
229,1.828424,6.849658,9.525173,11.384287,12.791903,8.851958,9.351003,14.617334,17.915291,11.763869,14.85427,14.604144,19.352732,20.04356,19.744797,5.323287,57.505592,46.72868,42.82909,144.88765,85.046158,31.418127,38.239845,28.469881,93.751419,49.913479,Truck
230,16.693632,12.489884,4.954742,15.077642,6.719354,18.102089,8.380191,14.022584,14.589652,14.136327,15.828584,10.320781,12.69067,45.256924,13.461609,19.924185,20.785648,82.841461,86.401123,82.801147,81.315735,40.453499,51.596313,25.159723,62.249733,43.912746,Truck
231,20.036343,9.88656,6.850846,9.814236,2.311462,9.045888,9.475262,3.200788,7.180223,4.252168,0.587689,13.113418,15.35436,34.920902,20.545847,39.224895,10.727602,7.708928,48.203728,100.105644,20.309282,84.026978,46.539215,120.166626,23.138716,10.00808,Truck
232,9.951053,2.529058,8.036449,4.719607,3.717903,4.637897,8.944507,3.014045,5.606799,7.48322,9.389121,13.908662,4.453331,15.727268,30.628649,17.806349,24.233969,64.657516,19.172857,23.761509,42.743797,72.194,101.011902,23.230618,37.829082,41.850361,Truck
233,24.483593,6.979959,7.667911,2.833287,3.930952,2.757938,1.873228,6.773786,1.991726,5.067564,7.725174,2.743224,11.734717,4.863714,10.115399,15.000129,3.375654,17.241539,33.159611,22.862526,82.434517,51.305336,26.210649,53.857243,32.703232,23.579426,Truck
234,6.749276,9.659606,4.732749,8.943418,4.68923,0.636582,4.152276,2.808364,3.768869,14.454618,1.43533,14.967587,58.155933,29.373753,25.981283,23.315313,17.646807,61.266243,49.721149,67.833076,88.643295,83.223686,18.807983,40.991238,57.187675,84.064903,Truck
235,40.262127,29.144444,17.255264,13.845121,31.717901,6.784882,14.546824,13.250127,29.426298,29.924032,12.272941,22.897903,38.802368,15.929857,46.693153,37.078098,51.772617,33.093029,120.066299,34.653629,88.076897,197.928909,33.798313,41.92062,57.259399,20.964502,Truck
236,12.080365,26.687216,22.058165,1.979763,9.168826,25.040863,21.445057,24.796284,35.658997,21.780197,26.887835,25.90048,17.945381,23.546375,35.11478,23.588875,42.062603,91.82737,149.384003,165.025955,115.006378,57.509865,60.451958,84.777153,71.485405,110.993256,Truck
237,7.241163,85.198326,44.420109,10.939518,26.551985,29.97296,16.985727,22.250435,54.155663,6.659573,13.46022,26.04784,8.454024,20.988979,8.361212,34.243095,14.104401,31.766331,44.591736,153.148071,189.497696,168.011307,47.703098,176.523773,79.718971,54.45023,Truck
238,28.142942,45.130867,9.940829,19.06448,12.998109,18.862389,23.909367,40.523972,18.498116,37.20863,35.054188,25.565355,26.871628,16.000286,42.646366,16.675184,67.049835,47.356857,153.33699,180.364075,179.506287,81.65773,126.376411,107.032387,101.603172,102.080215,Truck
239,4.380831,15.519257,25.8498,5.199846,11.437777,29.425312,21.69869,62.464142,20.774376,20.220005,6.203022,34.660217,24.881855,9.065773,39.422665,69.420952,42.445221,101.691872,108.877274,31.034428,149.872833,91.637199,178.791031,131.893097,121.344093,77.862694,Truck
240,3.875501,16.454536,19.7708,5.373094,16.333857,17.315275,15.021597,32.558365,15.957749,22.110563,26.222351,13.801099,11.49171,63.362244,47.387367,32.513462,16.881813,95.35054,72.186356,197.748672,128.805511,46.425686,39.715935,33.474205,22.902884,183.363968,Truck
241,3.315163,18.6178,37.297131,20.767641,31.125717,7.485628,30.012957,26.326714,42.911201,29.538332,9.550858,68.704109,7.913839,10.338808,71.65686,60.175343,10.411647,52.084686,329.016357,9.434019,101.615387,89.699768,127.045906,59.878666,77.984192,65.851936,Truck
242,15.76407,43.187012,15.693244,51.940418,23.490768,17.468327,22.908802,24.508482,5.083475,20.825642,14.782649,12.173242,33.363728,39.293404,74.86747,24.452227,12.881582,72.05233,3.527941,103.934303,166.554855,112.424934,83.843277,140.279465,169.039001,72.442139,Truck
243,47.158913,15.911537,37.033356,15.926888,5.706524,14.13847,14.59995,18.62583,21.406403,20.165323,4.689073,24.18615,7.242218,13.489092,28.194082,32.937435,103.857933,30.787462,83.974869,33.019543,136.457535,40.817429,86.499863,39.537903,32.346184,68.299507,Truck
244,15.762991,7.957997,9.050056,6.515189,19.004091,49.817024,24.592646,6.856619,19.496958,3.840951,13.706085,19.582443,21.41431,23.595362,11.738017,36.563625,36.832371,34.885773,128.831268,39.411278,52.078911,6.104592,55.84383,71.123871,11.062731,97.381325,Truck
245,17.699039,14.243259,18.517176,37.474327,39.252602,26.584579,43.081684,38.192345,10.744475,40.23391,22.993782,15.843221,19.143505,61.345428,2.19206,58.20863,14.280998,76.809296,116.639526,175.730667,113.624222,40.795609,178.257782,84.802208,34.729794,141.017838,Truck
246,57.151546,17.646807,40.568192,34.314182,25.646004,29.609423,44.350601,36.665123,14.833657,6.42196,5.970217,19.56053,27.093065,36.236885,40.05579,70.27166,59.61274,84.496292,106.835258,51.814186,67.40184,144.170364,56.942112,76.287918,56.55191,76.777542,Truck
247,2.099476,7.066767,25.871887,10.969802,14.729388,14.112124,0.843377,27.955378,23.982622,30.719822,9.57093,32.258698,37.538921,28.769217,49.122391,63.250324,76.242531,92.767311,40.998573,54.124317,57.249817,108.916367,126.722801,89.271942,92.033562,175.662354,Truck
248,12.303037,20.844213,16.864668,9.326505,22.204704,12.656457,27.352497,18.48761,18.2854,10.535782,11.588873,19.61487,21.024185,6.872996,25.849852,22.579319,15.475535,52.68124,31.587965,12.359596,127.530342,78.671364,112.63665,126.645164,46.167313,36.47617,Truck
249,5.84609,22.626987,17.998669,15.906045,27.998487,11.478875,15.901703,28.824032,41.963936,20.424713,43.11647,43.364471,14.73825,34.254982,44.886097,65.063484,83.97187,105.940285,20.840221,44.328739,304.767639,151.517166,105.035431,43.251209,137.984741,39.906895,Truck
250,71.763054,20.628256,27.448465,12.226038,7.343006,7.61939,20.339579,18.108261,2.523344,34.46574,31.474113,19.087603,22.480839,28.148104,13.22317,67.652069,59.117828,30.101528,98.579384,90.688728,61.089787,78.055435,94.664635,108.433662,27.450666,57.51828,Truck
251,3.664477,24.473774,27.278175,12.399261,30.933289,4.011556,16.782335,32.682148,21.904726,38.890888,24.037313,14.692172,16.714979,71.574501,20.389437,47.462219,25.18885,106.083221,61.962128,127.268143,296.005829,183.914215,126.14196,30.970554,45.617146,45.545227,Truck
252,52.272736,39.854252,3.888983,28.353113,7.52756,45.402695,34.797401,33.787281,12.154475,24.997122,28.590767,15.317142,57.60767,12.765792,57.388,22.12092,41.81049,83.552643,166.172089,63.220879,27.179625,43.304173,6.080921,67.727043,10.525043,37.941029,Truck
253,13.009765,25.094721,26.486221,17.249672,20.723034,20.09347,5.328144,24.270386,11.743685,24.743446,36.164761,28.182442,12.645333,28.59968,44.873165,19.958946,65.70076,46.95396,35.750809,21.29314,13.065697,121.657776,125.454742,54.173008,78.708115,76.363731,Truck
254,24.793083,15.854186,3.097644,12.694017,5.779264,18.680576,4.089105,9.656003,7.239812,21.374821,8.306723,13.23982,2.811289,31.72193,13.63791,28.201962,18.460361,86.166924,32.565536,43.770878,74.892311,34.661907,52.954845,75.642296,57.264484,16.156647,Truck
255,40.438755,0.853517,7.501056,8.354562,7.8757,6.587201,4.987608,5.651819,7.628507,8.736623,8.233592,9.745655,9.581746,12.733349,13.827123,6.417717,25.330374,24.356203,40.957592,15.037953,22.345289,30.813025,59.915249,52.120689,40.191658,52.218102,Truck
256,16.800053,6.220366,14.598094,7.043358,24.555603,18.002298,23.15859,10.188182,10.145894,20.851692,3.061821,20.324678,5.992236,18.108089,35.580818,38.719284,81.748848,67.077332,75.839714,156.66774,137.475189,118.594597,209.252136,54.132118,64.125519,56.691422,Not Truck
257,3.908375,2.162436,4.635899,2.302986,2.710503,3.719888,2.837007,5.310152,3.543093,1.252305,5.334623,3.582225,10.449992,31.760582,32.80542,19.904337,13.307689,16.306547,11.989157,36.789402,116.411743,30.595438,19.632614,11.595267,44.933453,18.654766,Not Truck
258,0.396061,1.224776,1.667087,2.885304,1.193835,2.312155,0.315682,1.103037,1.39913,3.105575,2.387284,2.382298,5.504661,12.072829,4.925054,12.907085,5.769635,11.373745,13.531621,34.185253,36.418976,55.950111,29.254936,92.025719,67.148911,33.25029,Not Truck
259,16.121033,5.425374,11.683378,14.919496,8.379934,23.834023,3.415793,33.797775,6.492884,39.025097,14.698777,53.559433,10.661111,73.226181,24.791058,92.97644,62.158871,140.449127,263.632355,249.86348,99.039703,15.646012,48.332573,10.899608,63.566227,58.743782,Not Truck
260,13.512334,11.057041,7.374691,6.534472,6.264174,9.640747,5.16062,12.073956,6.105988,13.924986,11.453483,11.355126,10.254423,40.084766,17.291441,31.088976,11.803552,43.6507,69.212166,116.658524,66.821045,72.209892,27.950127,28.452646,39.143219,48.579109,Not Truck
261,6.112021,5.031329,7.812446,10.746124,7.739587,8.852869,5.906905,6.890625,12.47121,8.345931,8.616031,9.902383,7.631723,17.518509,14.604995,22.469305,23.846462,32.291016,20.428158,14.001432,118.883476,107.01857,45.880981,104.838371,96.835983,31.820789,Not Truck
262,42.084045,11.955887,2.208622,18.367325,18.981195,9.731553,12.594934,4.708116,15.286007,13.374978,21.062485,24.359772,13.560573,35.409607,8.98593,15.235989,44.206516,27.02187,21.50976,18.80341,68.633026,74.429642,209.790787,107.54174,139.229019,71.974678,Not Truck
263,9.620545,22.07218,12.43596,16.427588,19.13677,24.86442,16.632113,11.518899,11.391465,14.817772,12.552667,56.101349,27.262991,18.394495,56.554558,39.491695,190.760178,37.079556,63.464035,8.769666,16.078829,56.339436,26.382528,51.717785,27.20882,103.662354,Not Truck
264,5.926264,4.328458,16.618847,12.082155,3.815175,28.856941,5.951998,36.183884,11.868433,26.46113,34.423569,14.201946,21.918798,17.370417,37.451271,54.940998,37.510643,58.623337,27.100712,22.052631,134.941956,24.797447,25.604555,102.564568,26.1789,84.742851,Not Truck
265,1.806572,8.330762,13.66182,8.284776,10.661489,11.623494,11.918887,4.144523,7.516144,13.734999,6.625969,14.237039,16.08802,17.619989,3.797475,54.066391,20.879383,23.357391,108.793961,54.143059,219.851624,62.448841,87.320061,30.096933,41.594749,88.108994,Not Truck
266,4.009427,0.688545,3.331761,2.1431,7.099448,6.541009,7.811322,2.254458,3.770936,4.150184,3.29751,4.99753,25.580055,13.961624,12.347135,38.323441,46.14016,105.509903,45.941944,35.959396,221.239685,50.89854,41.674686,74.106499,69.882172,97.481422,Not Truck
267,9.39255,6.795364,8.293692,11.323696,22.365387,30.020327,27.92976,12.669309,30.75812,7.685894,14.749983,7.765175,19.132797,14.767129,54.379036,4.851476,49.937145,77.557404,35.886497,40.581348,95.665665,68.744049,71.15564,36.022385,50.055668,52.277248,Not Truck
268,60.141857,54.763336,19.010336,23.275255,35.504463,34.818558,6.693916,33.341534,2.796199,13.75365,18.561617,5.318668,5.027124,11.284145,6.103909,10.286004,6.412047,8.429664,1.948165,13.864783,14.731951,10.760314,6.194924,15.445088,31.174637,12.978004,Not Truck
269,0.376986,3.227729,2.943781,2.141743,3.783494,3.923343,5.842597,3.190948,5.77956,6.633956,3.658759,6.712518,2.354172,6.314396,22.355053,5.549357,10.50571,8.549416,11.213389,59.003639,10.101012,12.704915,21.956381,23.399549,53.691162,21.742054,Not Truck
270,2.536553,10.219239,5.46539,11.623205,17.530472,19.145884,31.63798,3.899482,3.320446,12.674261,21.672815,21.216585,26.369442,23.663343,12.33562,40.55434,135.565125,41.064571,81.279793,33.729652,15.405062,147.106644,17.591311,183.545288,58.479843,48.165318,Not Truck
271,23.326748,9.704222,4.181383,2.683714,15.722309,10.079663,12.609881,25.566685,4.260157,16.238276,17.69245,52.633465,11.540215,16.05715,38.815125,23.686419,42.305725,76.702179,96.72213,75.477768,110.253365,308.649017,179.339722,88.998833,275.314392,236.122116,Not Truck
272,2.257579,28.717283,22.980505,16.910969,33.586498,16.327799,47.100845,5.121324,6.766365,8.780875,33.6143,15.717515,62.944561,16.350122,13.419086,79.994362,17.570864,19.048786,66.806961,177.412872,119.282082,169.355011,275.638702,103.750206,51.315788,104.776344,Not Truck
273,5.268454,0.120181,4.994025,2.576183,5.737735,4.01182,5.712229,10.635288,5.457714,10.196486,8.947837,21.296041,13.695153,30.294809,46.44677,10.15526,24.691936,25.800653,162.459808,19.863209,85.020439,27.534376,61.488491,39.139843,11.618785,37.674908,Not Truck
274,22.486834,13.363514,24.523504,19.563608,29.975046,19.371056,20.895035,8.422405,10.910727,30.034225,29.109688,55.446636,55.96442,15.515594,29.492676,10.148867,14.746825,106.115547,58.633476,175.094604,119.386589,117.186844,142.683289,225.36087,29.969364,239.275223,Not Truck
275,9.837284,15.001226,4.706309,7.49424,4.823074,2.914,7.103889,0.383669,3.635377,7.513661,5.731881,15.924974,10.171785,17.788754,7.339115,14.385517,11.758156,19.132647,14.748019,6.786171,62.574257,15.517533,10.097601,53.669094,26.651728,31.182899,Not Truck
276,61.170036,6.668009,10.498632,26.287231,3.640836,17.364191,18.973793,39.783607,8.149072,38.963638,35.68959,34.36134,32.593235,44.023506,31.253778,66.455063,10.023285,41.751282,21.474049,66.830917,35.99707,78.499283,88.423248,151.880051,167.618011,125.245689,Not Truck
277,3.192954,14.421318,7.329539,8.219219,0.842834,8.227803,6.212394,13.906136,10.083072,15.681011,8.700796,15.480039,25.032701,13.72275,4.740485,17.609941,17.523457,23.406197,20.339294,26.387154,42.344753,122.174232,121.430458,46.002811,83.487503,20.096977,Not Truck
278,26.731688,46.150494,8.58558,16.481155,25.172394,3.804096,24.277489,23.14341,8.155491,65.638763,31.802307,82.102791,46.432598,54.14312,235.201004,193.371902,173.667404,147.255585,41.968712,118.034019,28.755116,61.920532,10.181803,20.730206,33.496658,41.87101,Not Truck
279,19.129435,22.647779,11.956151,32.676964,1.787228,37.360016,9.758269,56.135777,9.145025,14.630916,54.926449,67.838982,17.187145,78.157143,59.728882,83.138542,40.799763,137.805222,6.523897,140.162628,38.735977,243.237915,152.147675,249.273239,95.053825,15.669269,Not Truck
280,7.158019,17.604368,1.705286,13.44092,13.162705,13.749139,20.993029,19.651289,14.86448,24.968161,3.725329,12.595844,35.815125,49.407082,32.416477,125.012337,99.412827,52.320332,176.456024,88.607178,53.067753,51.304691,63.220097,91.978004,58.778339,104.355545,Not Truck
281,14.313651,5.310853,3.488955,5.097337,2.996164,7.946471,11.266419,11.022064,3.879041,12.132346,10.696341,20.718637,8.510333,26.853836,9.372951,10.91123,37.410114,12.452785,10.262,21.60648,16.624914,26.643923,50.402458,20.237858,24.409182,31.514677,Not Truck
282,8.361272,11.194755,7.694627,4.315386,14.78627,11.263803,4.05175,3.788202,11.502653,15.91078,12.066904,5.811865,12.597778,10.13752,13.587114,18.529116,45.780689,26.097116,56.531712,33.309666,1.470323,40.161545,22.089365,73.255981,15.656924,22.213974,Not Truck
283,17.816227,12.767303,12.094293,4.636378,8.338392,16.369125,12.992351,12.644629,8.834064,18.638304,11.231716,11.459157,13.521743,30.684584,22.635099,49.798576,71.542397,47.064667,48.815708,45.505802,124.249557,78.790344,48.030319,157.553726,35.89003,41.921009,Not Truck
284,12.308227,14.975891,13.624677,3.562507,15.032517,3.518245,20.863657,12.952258,18.388809,12.392772,11.268192,10.242858,12.848587,12.903028,11.496054,14.909412,17.97101,23.682898,30.256609,65.09687,63.09354,47.812656,72.819855,27.455191,30.215502,5.275636,Not Truck
285,35.000072,24.912449,15.97373,21.015915,6.905764,20.038252,16.816414,13.198011,21.881969,2.817251,29.385244,25.858871,30.395287,38.013832,53.54937,16.166159,60.846367,61.960552,95.794556,106.045815,87.532753,104.855446,34.678123,111.257027,145.822968,56.159058,Not Truck
286,15.439303,11.07621,16.475565,6.015555,17.614433,26.900763,9.659301,10.438833,4.609138,18.591742,16.62722,9.820165,47.633923,49.53624,86.093651,22.785936,44.711346,57.90876,92.260483,97.124779,298.48819,92.715889,29.321171,98.366707,116.108116,97.2537,Not Truck
287,1.41412,14.47196,15.606913,2.175634,5.78879,11.307273,7.488484,16.893351,3.807869,27.478834,20.193409,28.270105,27.050392,66.991173,100.953064,72.885323,40.122654,122.000504,212.40329,67.397903,38.358192,121.042633,74.067818,100.391731,55.473804,8.796271,Not Truck
288,3.320818,6.719447,21.06752,8.144821,17.777561,6.107195,20.964468,21.726458,10.396165,7.878464,45.167122,47.126629,41.808735,6.886957,4.083795,28.356682,17.513912,25.748814,37.072796,65.496056,101.624168,109.151161,109.516495,215.541458,42.617622,11.817663,Not Truck
289,9.329886,6.171722,4.211051,2.945372,4.026556,4.103039,4.254046,7.553989,3.524536,9.467255,4.891248,10.581553,3.054344,16.048384,1.496826,4.125453,19.96419,12.367824,15.580454,15.931183,14.121943,69.158318,29.897512,52.14481,51.57922,39.696159,Not Truck
290,6.492377,8.404822,18.910288,17.938688,9.416211,9.058092,3.138452,13.784737,20.816629,39.555164,2.544462,24.223919,20.340992,53.336063,28.65575,34.792282,41.502499,59.573189,41.778084,139.358887,194.365433,36.332775,67.697098,23.835291,65.501625,75.370682,Not Truck
291,33.822205,7.208048,31.476559,5.158845,21.514757,24.385973,24.178526,34.373341,19.133968,38.650272,30.743557,32.632797,8.643132,59.34343,17.130663,160.364014,186.977448,195.07373,29.991987,129.519836,36.912838,202.811569,223.844147,36.415836,32.962372,13.970355,Not Truck
292,14.862853,14.068739,18.380398,7.682543,0.861582,26.77092,28.213707,31.249071,17.560806,27.185675,10.339315,35.684708,11.613504,38.352154,57.197945,68.163994,49.420101,97.293678,142.826447,87.11879,89.384186,157.143509,150.295334,104.884865,43.210155,71.174629,Not Truck
293,3.885472,4.237309,6.099125,9.46323,6.453716,6.64206,5.993937,14.1277,5.92843,19.678316,7.496409,20.33383,8.312225,27.639425,27.294485,48.924793,13.480367,88.164139,193.955338,118.076164,25.604176,34.256924,86.250755,25.989918,43.430248,26.736681,Not Truck
294,1.230597,6.501246,2.655655,6.733967,24.836533,20.885084,20.93869,11.1221,11.691053,46.254913,10.175923,4.951952,37.651264,8.759078,15.994922,23.433193,25.794683,69.12291,40.45713,117.705841,24.572571,27.403818,16.91087,29.970745,25.18148,20.17272,Not Truck
295,38.367668,33.445568,7.845647,23.618019,5.266724,75.849213,49.507168,45.450474,52.50174,236.951721,60.385838,163.719818,39.082256,46.759026,17.196371,42.912613,14.563989,20.672443,10.789559,21.255945,12.344703,11.185588,34.280258,9.087877,16.513475,16.734974,Not Truck
296,27.801783,2.349043,16.840199,22.511356,43.19104,31.385427,11.720993,16.526825,30.218466,19.633635,31.887474,23.208532,45.28817,33.206608,8.482759,13.76939,16.981106,21.797747,19.0077,4.321774,32.068253,14.696363,34.886444,31.201002,27.407364,10.773396,Not Truck
297,7.46967,3.99127,11.540435,7.230672,4.586606,3.600342,8.28636,8.828529,1.959325,6.412651,2.748469,5.573304,4.148674,5.98348,4.492283,4.833787,3.398634,4.545177,4.22931,4.241944,20.55439,20.966394,22.066238,8.711359,7.110527,19.368006,Not Truck
298,114.717728,18.452555,63.266953,24.669653,47.22694,28.843639,23.171896,50.018898,16.746632,20.662455,16.64773,25.482077,11.464169,20.19467,10.391596,16.595812,12.261749,32.203396,4.16077,11.556898,9.494595,4.396999,2.866561,5.797002,16.639526,7.395132,Not Truck
299,74.002541,70.293411,11.553967,82.735443,78.642677,22.126656,22.394964,28.869518,43.439674,21.205585,109.745941,54.64463,24.487513,9.73828,42.849022,21.240835,8.560019,32.403893,21.797596,0.994802,20.698317,24.848785,1.897835,15.675767,23.769886,12.242959,Not Truck
300,11.731747,3.173129,7.698283,3.764982,2.903969,6.497125,3.385623,4.216845,2.074889,2.040463,2.633355,3.673338,3.315032,8.143148,5.958513,5.044683,4.187271,18.497105,8.515539,10.880048,21.030956,9.739664,8.818341,10.997478,32.571739,32.693604,Not Truck
301,29.920309,30.371387,12.207746,12.821053,28.516462,26.136076,16.08189,27.299376,16.239353,6.98199,5.234272,7.649584,14.591451,7.50898,6.252663,19.039459,11.063081,6.994491,1.572416,3.342249,8.006392,12.453688,9.306875,9.390656,6.611976,7.119633,Not Truck
302,2.906163,14.303061,22.359581,14.630579,58.124207,8.526146,27.116859,16.605343,51.750397,12.067876,27.290976,18.734737,112.394508,37.295364,37.891319,41.127983,127.514702,21.422493,31.771103,57.775784,35.46307,31.799198,6.615603,20.939293,48.436108,22.60368,Not Truck
303,17.545248,6.102457,17.117857,8.508221,44.103153,35.151272,33.483894,43.471203,57.619171,68.89196,93.889076,94.327179,24.05555,34.476353,25.329481,76.94796,13.013463,20.498402,26.102325,19.309013,20.21302,14.5322,18.219212,11.179334,27.668348,12.047955,Not Truck
